municipality,muni_code,value_as_of_date,scraped_at,taxable_value,exempt_value,purta_value,all_real_estate,median_residential_value,scrape_week,taxable_value_wow_change,taxable_value_wow_pct,year,taxable_value_ytd_change,taxable_value_ytd_pct
Pine Township,935,2026-01-23,2026-01-31 03:21:31.038607,2384267187,274552500,387600,2659207287,332050,2026-01-30,-2322520,-0.0973,2026,-2322520,-0.0973
Pine Township,935,2026-01-30,2026-02-02 20:52:02.884168,2384267187,274552500,387600,2659207287,332050,2026-02-06,0,0,2026,-2322520,-0.0973
Pine Township,935,2026-02-06,2026-02-08 19:27:23.180287,2384267187,274552500,387600,2659207287,332050,2026-02-13,0,0,2026,-2322520,-0.0973
Pine Township,935,2026-02-13,2026-02-15 11:33:56.47096,2384267187,274552500,387600,2659207287,332050,2026-02-13,0,0,2026,-2322520,-0.0973
Pine Township,935,2026-02-20,2026-02-22 21:27:52.71467,2384659587,274552500,387600,2659599687,332050,2026-02-27,392400,0.0165,2026,-1930120,-0.0809
Pine Township,935,2026-02-27,2026-03-01 21:38:10.318479,2384398287,274552500,387600,2659338387,332050,2026-02-27,-261300,-0.011,2026,-2191420,-0.0918
Pine Township,935,2026-03-06,2026-03-08 21:38:32.957597,2384128417,274552500,387600,2659068517,332050,2026-03-06,-269870,-0.0113,2026,-2461290,-0.1031
Pine Township,935,2026-03-20,2026-03-22 21:41:00.880828,2382593017,274552500,387600,2657533117,332050,2026-03-20,-1535400,-0.0644,2026,-3996690,-0.1675
Pine Township,935,2026-03-27,2026-03-29 21:47:43.795497,2382593017,274552500,387600,2657533117,332050,2026-03-27,0,0,2026,-3996690,-0.1675
Pine Township,935,2026-04-03,2026-04-05 21:47:59.554923,2378130417,274552500,387600,2653070517,332100,2026-04-03,-4462600,-0.1873,2026,-8459290,-0.3545
Pine Township,935,2026-04-10,2026-04-12 21:49:54.135795,2378130417,274552500,387600,2653070517,332100,2026-04-10,0,0,2026,-8459290,-0.3545
Pine Township,935,2026-04-17,2026-04-19 21:50:55.883667,2380030017,274552500,387600,2654970117,332200,2026-04-17,1899600,0.0799,2026,-6559690,-0.2749
Reserve Township,937,2026-01-09,2026-01-13 16:48:01,162831380,10915200,21900,173768480,95000,2026-01-16,NA,NA,2026,0,0
Reserve Township,937,2026-01-23,2026-01-31 03:21:41.08103,162831380,10915200,21900,173768480,95000,2026-01-30,0,0,2026,0,0
Reserve Township,937,2026-01-30,2026-02-02 20:52:12.075988,162831380,10915200,21900,173768480,95000,2026-02-06,0,0,2026,0,0
Reserve Township,937,2026-02-06,2026-02-08 19:27:32.363602,162831380,10915200,21900,173768480,95000,2026-02-13,0,0,2026,0,0
Reserve Township,937,2026-02-13,2026-02-15 11:34:05.035488,162831380,10915200,21900,173768480,95000,2026-02-13,0,0,2026,0,0
Reserve Township,937,2026-02-20,2026-02-22 21:28:02.52467,162844980,10915200,21900,173782080,95000,2026-02-27,13600,0.0084,2026,13600,0.0084
Reserve Township,937,2026-02-27,2026-03-01 21:38:19.871708,162844980,10915200,21900,173782080,95000,2026-02-27,0,0,2026,13600,0.0084
Reserve Township,937,2026-03-06,2026-03-08 21:38:41.384724,162842180,10915200,21900,173779280,95100,2026-03-06,-2800,-0.0017,2026,10800,0.0066
Reserve Township,937,2026-03-20,2026-03-22 21:41:10.937198,162883480,10915200,21900,173820580,95100,2026-03-20,41300,0.0254,2026,52100,0.032
Reserve Township,937,2026-03-27,2026-03-29 21:47:53.36119,162883480,10915200,21900,173820580,95100,2026-03-27,0,0,2026,52100,0.032
Reserve Township,937,2026-04-03,2026-04-05 21:48:08.948075,162821480,10915200,21900,173758580,95000,2026-04-03,-62000,-0.0381,2026,-9900,-0.0061
Reserve Township,937,2026-04-10,2026-04-12 21:50:03.732449,162821480,10915200,21900,173758580,95000,2026-04-10,0,0,2026,-9900,-0.0061
Reserve Township,937,2026-04-17,2026-04-19 21:51:04.035358,162821480,10915200,21900,173758580,95000,2026-04-17,0,0,2026,-9900,-0.0061
Richland Township,938,2026-01-09,2026-01-13 16:48:03,1139047251,158730800,1188000,1298966051,168900,2026-01-16,NA,NA,2026,0,0
Richland Township,938,2026-01-23,2026-01-31 03:21:42.518877,1138747151,158730800,1188000,1298665951,168900,2026-01-30,-300100,-0.0263,2026,-300100,-0.0263
Richland Township,938,2026-01-30,2026-02-02 20:52:13.37961,1138747151,158730800,1188000,1298665951,168900,2026-02-06,0,0,2026,-300100,-0.0263
Richland Township,938,2026-02-06,2026-02-08 19:27:33.63253,1138845651,158632300,1188000,1298665951,168900,2026-02-13,98500,0.0086,2026,-201600,-0.0177
Richland Township,938,2026-02-13,2026-02-15 11:34:06.271344,1138583351,158894600,1188000,1298665951,168950,2026-02-13,-262300,-0.023,2026,-463900,-0.0407
Richland Township,938,2026-02-20,2026-02-22 21:28:03.90275,1138790751,158894600,1188000,1298873351,168900,2026-02-27,207400,0.0182,2026,-256500,-0.0225
Richland Township,938,2026-02-27,2026-03-01 21:38:21.21921,1138790751,158894600,1188000,1298873351,168900,2026-02-27,0,0,2026,-256500,-0.0225
Richland Township,938,2026-03-06,2026-03-08 21:38:42.571939,1138978851,158894600,1188000,1299061451,168900,2026-03-06,188100,0.0165,2026,-68400,-0.006
Richland Township,938,2026-03-20,2026-03-22 21:41:12.294873,1138931351,158894600,1188000,1299013951,168900,2026-03-20,-47500,-0.0042,2026,-115900,-0.0102
Richland Township,938,2026-03-27,2026-03-29 21:47:54.73035,1138931351,158894600,1188000,1299013951,168900,2026-03-27,0,0,2026,-115900,-0.0102
Richland Township,938,2026-04-03,2026-04-05 21:48:10.267044,1138985651,158894600,1188000,1299068251,168900,2026-04-03,54300,0.0048,2026,-61600,-0.0054
Richland Township,938,2026-04-10,2026-04-12 21:50:05.075481,1138985651,158894600,1188000,1299068251,168900,2026-04-10,0,0,2026,-61600,-0.0054
Richland Township,938,2026-04-17,2026-04-19 21:51:05.188913,1138942951,159027200,1188000,1299158151,169000,2026-04-17,-42700,-0.0037,2026,-104300,-0.0092
Robinson Township,939,2026-01-09,2026-01-13 16:48:04,1973956363,187993600,1446700,2163396663,149200,2026-01-16,NA,NA,2026,0,0
Robinson Township,939,2026-01-23,2026-01-31 03:21:43.919474,1973805063,187993600,1446700,2163245363,149200,2026-01-30,-151300,-0.0077,2026,-151300,-0.0077
Robinson Township,939,2026-01-30,2026-02-02 20:52:14.720678,1973633063,187993600,1446700,2163073363,149200,2026-02-06,-172000,-0.0087,2026,-323300,-0.0164
Robinson Township,939,2026-02-06,2026-02-08 19:27:34.988011,1973633063,187993600,1446700,2163073363,149200,2026-02-13,0,0,2026,-323300,-0.0164
Robinson Township,939,2026-02-13,2026-02-15 11:34:07.48682,1973480663,187993600,1446700,2162920963,149200,2026-02-13,-152400,-0.0077,2026,-475700,-0.0241
Robinson Township,939,2026-02-20,2026-02-22 21:28:05.286912,1975288563,187993900,1446700,2164729163,149250,2026-02-27,1807900,0.0916,2026,1332200,0.0675
Robinson Township,939,2026-02-27,2026-03-01 21:38:22.58971,1975288563,187993900,1446700,2164729163,149250,2026-02-27,0,0,2026,1332200,0.0675
Robinson Township,939,2026-03-06,2026-03-08 21:38:43.748739,1975823863,187993900,1446700,2165264463,149450,2026-03-06,535300,0.0271,2026,1867500,0.0946
Robinson Township,939,2026-03-20,2026-03-22 21:41:13.685313,1972092915,187993900,1446700,2161533515,149450,2026-03-20,-3730948,-0.1888,2026,-1863448,-0.0944
Robinson Township,939,2026-03-27,2026-03-29 21:47:56.088849,1972029015,187993900,1446700,2161469615,149450,2026-03-27,-63900,-0.0032,2026,-1927348,-0.0976
Robinson Township,939,2026-04-03,2026-04-05 21:48:11.673805,1973855115,188190600,1446700,2163492415,149500,2026-04-03,1826100,0.0926,2026,-101248,-0.0051
Robinson Township,939,2026-04-10,2026-04-12 21:50:06.47887,1979873365,188190600,1446700,2169510665,149500,2026-04-10,6018250,0.3049,2026,5917002,0.2998
Robinson Township,939,2026-04-17,2026-04-19 21:51:06.349363,1979873365,188190600,1446700,2169510665,149500,2026-04-17,0,0,2026,5917002,0.2998
Ross Township,940,2026-01-09,2026-01-13 16:48:05,2619395573,221136650,992550,2841524773,134600,2026-01-16,NA,NA,2026,0,0
Ross Township,940,2026-01-23,2026-01-31 03:21:45.340014,2619395573,221136650,992550,2841524773,134600,2026-01-30,0,0,2026,0,0
Ross Township,940,2026-01-30,2026-02-02 20:52:16.02907,2619395573,221136650,992550,2841524773,134600,2026-02-06,0,0,2026,0,0
Ross Township,940,2026-02-06,2026-02-08 19:27:36.324284,2619283773,221248450,992550,2841524773,134650,2026-02-13,-111800,-0.0043,2026,-111800,-0.0043
Ross Township,940,2026-02-13,2026-02-15 11:34:08.69843,2615621173,221427550,992550,2838041273,134600,2026-02-13,-3662600,-0.1398,2026,-3774400,-0.1441
Ross Township,940,2026-02-20,2026-02-22 21:28:06.656825,2615704073,222429050,992550,2839125673,134700,2026-02-27,82900,0.0032,2026,-3691500,-0.1409
Ross Township,940,2026-02-27,2026-03-01 21:38:23.998018,2614632073,222429050,992550,2838053673,134700,2026-02-27,-1072000,-0.041,2026,-4763500,-0.1819
Ross Township,940,2026-03-06,2026-03-08 21:38:44.944531,2614325723,222429050,992550,2837747323,134600,2026-03-06,-306350,-0.0117,2026,-5069850,-0.1936
Ross Township,940,2026-03-20,2026-03-22 21:41:15.068088,2614159623,222604650,992550,2837756823,134600,2026-03-20,-166100,-0.0064,2026,-5235950,-0.1999
Ross Township,940,2026-03-27,2026-03-29 21:47:57.482141,2614159623,222604650,992550,2837756823,134600,2026-03-27,0,0,2026,-5235950,-0.1999
Ross Township,940,2026-04-03,2026-04-05 21:48:13.023416,2614351723,222604650,992550,2837948923,134600,2026-04-03,192100,0.0073,2026,-5043850,-0.1926
Ross Township,940,2026-04-10,2026-04-12 21:50:07.83981,2614351723,222604650,992550,2837948923,134600,2026-04-10,0,0,2026,-5043850,-0.1926
Ross Township,940,2026-04-17,2026-04-19 21:51:07.509693,2614373623,222604650,992550,2837970823,134600,2026-04-17,21900,8e-4,2026,-5021950,-0.1917
Scott Township,941,2026-01-09,2026-01-13 16:48:08,980097040,204980300,433300,1185510640,122200,2026-01-16,NA,NA,2026,0,0
Scott Township,941,2026-01-23,2026-01-31 03:21:48.185967,980329940,204980300,291200,1185601440,122250,2026-01-30,232900,0.0238,2026,232900,0.0238
Scott Township,941,2026-01-30,2026-02-02 20:52:18.625162,980329940,204980300,291200,1185601440,122250,2026-02-06,0,0,2026,232900,0.0238
Scott Township,941,2026-02-06,2026-02-08 19:27:38.980809,980329940,204980300,291200,1185601440,122250,2026-02-13,0,0,2026,232900,0.0238
Scott Township,941,2026-02-13,2026-02-15 11:34:11.153691,980329940,204980300,291200,1185601440,122250,2026-02-13,0,0,2026,232900,0.0238
Scott Township,941,2026-02-20,2026-02-22 21:28:09.295652,980444140,204980300,291200,1185715640,122250,2026-02-27,114200,0.0116,2026,347100,0.0354
Scott Township,941,2026-02-27,2026-03-01 21:38:26.67818,980444140,204980300,291200,1185715640,122250,2026-02-27,0,0,2026,347100,0.0354
Scott Township,941,2026-03-06,2026-03-08 21:38:47.366902,980299740,205090300,291200,1185681240,122200,2026-03-06,-144400,-0.0147,2026,202700,0.0207
Scott Township,941,2026-03-20,2026-03-22 21:41:17.791732,980299740,205090300,291200,1185681240,122200,2026-03-20,0,0,2026,202700,0.0207
Scott Township,941,2026-03-27,2026-03-29 21:48:00.216848,980299740,205090300,291200,1185681240,122200,2026-03-27,0,0,2026,202700,0.0207
Scott Township,941,2026-04-03,2026-04-05 21:48:15.709245,980274740,205115300,291200,1185681240,122250,2026-04-03,-25000,-0.0026,2026,177700,0.0181
Scott Township,941,2026-04-10,2026-04-12 21:50:10.558311,980120040,205270000,291200,1185681240,122200,2026-04-10,-154700,-0.0158,2026,23000,0.0023
Scott Township,941,2026-04-17,2026-04-19 21:51:09.834704,980120040,205270000,291200,1185681240,122200,2026-04-17,0,0,2026,23000,0.0023
Shaler Township,944,2026-01-09,2026-01-13 16:48:13,1824943293,154790200,2422800,1982156293,132400,2026-01-16,NA,NA,2026,0,0
Shaler Township,944,2026-01-23,2026-01-31 03:21:53.855126,1824750993,155004600,2422800,1982178393,132400,2026-01-30,-192300,-0.0105,2026,-192300,-0.0105
Shaler Township,944,2026-01-30,2026-02-02 20:52:24.124669,1824679693,155004600,2422800,1982107093,132500,2026-02-06,-71300,-0.0039,2026,-263600,-0.0144
Shaler Township,944,2026-02-06,2026-02-08 19:27:44.247999,1824403193,155281100,2422800,1982107093,132450,2026-02-13,-276500,-0.0152,2026,-540100,-0.0296
Shaler Township,944,2026-02-13,2026-02-15 11:34:16.053412,1824285793,155281100,2422800,1981989693,132450,2026-02-13,-117400,-0.0064,2026,-657500,-0.036
Shaler Township,944,2026-02-20,2026-02-22 21:28:14.725338,1824445793,155281100,2422800,1982149693,132500,2026-02-27,160000,0.0088,2026,-497500,-0.0273
Shaler Township,944,2026-02-27,2026-03-01 21:38:32.043727,1824445793,155281100,2422800,1982149693,132500,2026-02-27,0,0,2026,-497500,-0.0273
Shaler Township,944,2026-03-06,2026-03-08 21:38:52.189523,1824276343,155345350,2422800,1982044493,132500,2026-03-06,-169450,-0.0093,2026,-666950,-0.0365
Shaler Township,944,2026-03-20,2026-03-22 21:41:23.291345,1824073543,155550350,2422800,1982046693,132500,2026-03-20,-202800,-0.0111,2026,-869750,-0.0477
Shaler Township,944,2026-03-27,2026-03-29 21:48:05.870237,1824073543,155550350,2422800,1982046693,132500,2026-03-27,0,0,2026,-869750,-0.0477
Shaler Township,944,2026-04-03,2026-04-05 21:48:21.075367,1824073543,156773600,2422800,1983269943,132500,2026-04-03,0,0,2026,-869750,-0.0477
Shaler Township,944,2026-04-10,2026-04-12 21:50:16.043653,1824073543,156773600,2422800,1983269943,132500,2026-04-10,0,0,2026,-869750,-0.0477
Shaler Township,944,2026-04-17,2026-04-19 21:51:14.517749,1824052343,156773600,2422800,1983248743,132500,2026-04-17,-21200,-0.0012,2026,-890950,-0.0488
South Fayette Township,946,2026-01-09,2026-01-13 16:48:16,1722528240,209766100,338600,1932632940,167900,2026-01-16,NA,NA,2026,0,0
South Fayette Township,946,2026-01-23,2026-01-31 03:21:56.695307,1722555840,209766100,338600,1932660540,167900,2026-01-30,27600,0.0016,2026,27600,0.0016
South Fayette Township,946,2026-01-30,2026-02-02 20:52:26.828632,1722477540,209766100,338600,1932582240,167900,2026-02-06,-78300,-0.0045,2026,-50700,-0.0029
South Fayette Township,946,2026-02-06,2026-02-08 19:27:46.856982,1722237640,210006000,338600,1932582240,167900,2026-02-13,-239900,-0.0139,2026,-290600,-0.0169
South Fayette Township,946,2026-02-13,2026-02-15 11:34:18.488515,1722318840,210006000,338600,1932663440,167900,2026-02-13,81200,0.0047,2026,-209400,-0.0122
South Fayette Township,946,2026-02-20,2026-02-22 21:28:17.633056,1723291240,210006000,338600,1933635840,168000,2026-02-27,972400,0.0565,2026,763000,0.0443
South Fayette Township,946,2026-02-27,2026-03-01 21:38:34.853606,1722281740,210006000,338600,1932626340,168300,2026-02-27,-1009500,-0.0586,2026,-246500,-0.0143
South Fayette Township,946,2026-03-06,2026-03-08 21:38:54.567121,1722726740,210006000,338600,1933071340,168300,2026-03-06,445000,0.0258,2026,198500,0.0115
South Fayette Township,946,2026-03-20,2026-03-22 21:41:26.071691,1724817840,210115300,338600,1935271740,168500,2026-03-20,2091100,0.1214,2026,2289600,0.1329
South Fayette Township,946,2026-03-27,2026-03-29 21:48:08.728018,1723987440,210115300,338600,1934441340,168500,2026-03-27,-830400,-0.0481,2026,1459200,0.0847
South Fayette Township,946,2026-04-03,2026-04-05 21:48:23.723201,1724154330,210115300,338600,1934608230,168500,2026-04-03,166890,0.0097,2026,1626090,0.0944
South Fayette Township,946,2026-04-10,2026-04-12 21:50:18.74502,1724147130,210115300,338600,1934601030,168500,2026-04-10,-7200,-4e-4,2026,1618890,0.094
South Fayette Township,946,2026-04-17,2026-04-19 21:51:16.847495,1723983230,210279200,338600,1934601030,168500,2026-04-17,-163900,-0.0095,2026,1454990,0.0845
South Park Township,945,2026-01-09,2026-01-13 16:48:17,873441925,181447500,353700,1055243125,130700,2026-01-16,NA,NA,2026,0,0
South Park Township,945,2026-01-23,2026-01-31 03:21:58.118233,871401625,181447500,353700,1053202825,130700,2026-01-30,-2040300,-0.2336,2026,-2040300,-0.2336
South Park Township,945,2026-01-30,2026-02-02 20:52:28.138764,871401625,181447500,353700,1053202825,130700,2026-02-06,0,0,2026,-2040300,-0.2336
South Park Township,945,2026-02-06,2026-02-08 19:27:48.183921,871401625,181447500,353700,1053202825,130700,2026-02-13,0,0,2026,-2040300,-0.2336
South Park Township,945,2026-02-13,2026-02-15 11:34:19.725284,871175725,181673400,353700,1053202825,130700,2026-02-13,-225900,-0.0259,2026,-2266200,-0.2595
South Park Township,945,2026-02-20,2026-02-22 21:28:19.109402,871103025,183749000,353700,1055205725,130700,2026-02-27,-72700,-0.0083,2026,-2338900,-0.2678
South Park Township,945,2026-02-27,2026-03-01 21:38:36.193918,870704425,183749000,353700,1054807125,130700,2026-02-27,-398600,-0.0458,2026,-2737500,-0.3134
South Park Township,945,2026-03-06,2026-03-08 21:38:55.74522,870335989,183749000,353700,1054438689,130700,2026-03-06,-368436,-0.0423,2026,-3105936,-0.3556
South Park Township,945,2026-03-20,2026-03-22 21:41:27.454296,870132189,183884600,353700,1054370489,130700,2026-03-20,-203800,-0.0234,2026,-3309736,-0.3789
South Park Township,945,2026-03-27,2026-03-29 21:48:10.084402,870132189,183884600,353700,1054370489,130700,2026-03-27,0,0,2026,-3309736,-0.3789
South Park Township,945,2026-04-03,2026-04-05 21:48:25.041131,869849489,184167300,353700,1054370489,130650,2026-04-03,-282700,-0.0325,2026,-3592436,-0.4113
South Park Township,945,2026-04-10,2026-04-12 21:50:20.177431,869795989,184167300,353700,1054316989,130650,2026-04-10,-53500,-0.0062,2026,-3645936,-0.4174
South Park Township,945,2026-04-17,2026-04-19 21:51:18.009407,869795989,184167300,353700,1054316989,130650,2026-04-17,0,0,2026,-3645936,-0.4174
South Versailles Township,947,2026-01-09,2026-01-13 16:48:18,14042850,1450300,0,15493150,43650,2026-01-16,NA,NA,2026,0,0
South Versailles Township,947,2026-01-23,2026-01-31 03:21:59.613706,14042850,1450300,0,15493150,43650,2026-01-30,0,0,2026,0,0
South Versailles Township,947,2026-01-30,2026-02-02 20:52:29.407374,14042850,1450300,0,15493150,43650,2026-02-06,0,0,2026,0,0
South Versailles Township,947,2026-02-06,2026-02-08 19:27:49.469606,14042850,1450300,0,15493150,43650,2026-02-13,0,0,2026,0,0
South Versailles Township,947,2026-02-13,2026-02-15 11:34:20.91007,14042850,1450300,0,15493150,43650,2026-02-13,0,0,2026,0,0
South Versailles Township,947,2026-02-20,2026-02-22 21:28:20.446061,14042850,1450300,0,15493150,43650,2026-02-27,0,0,2026,0,0
South Versailles Township,947,2026-02-27,2026-03-01 21:38:37.532817,14042850,1450300,0,15493150,43650,2026-02-27,0,0,2026,0,0
South Versailles Township,947,2026-03-06,2026-03-08 21:38:56.92397,14042850,1450300,0,15493150,43650,2026-03-06,0,0,2026,0,0
South Versailles Township,947,2026-03-20,2026-03-22 21:41:28.812622,14042850,1450300,0,15493150,43650,2026-03-20,0,0,2026,0,0
South Versailles Township,947,2026-03-27,2026-03-29 21:48:11.418993,14042850,1450300,0,15493150,43650,2026-03-27,0,0,2026,0,0
South Versailles Township,947,2026-04-03,2026-04-05 21:48:26.331715,14042850,1450300,0,15493150,43650,2026-04-03,0,0,2026,0,0
South Versailles Township,947,2026-04-10,2026-04-12 21:50:21.540826,14042850,1450300,0,15493150,43650,2026-04-10,0,0,2026,0,0
South Versailles Township,947,2026-04-17,2026-04-19 21:51:19.196392,14042850,1450300,0,15493150,43650,2026-04-17,0,0,2026,0,0
Springdale Township,948,2026-01-09,2026-01-13 16:48:21,85793420,4668200,746900,91208520,80000,2026-01-16,NA,NA,2026,0,0
Springdale Township,948,2026-01-23,2026-01-31 03:22:02.461174,85793420,4668200,746900,91208520,80000,2026-01-30,0,0,2026,0,0
Springdale Township,948,2026-01-30,2026-02-02 20:52:32.004331,85793420,4668200,746900,91208520,80000,2026-02-06,0,0,2026,0,0
Springdale Township,948,2026-02-06,2026-02-08 19:27:52.035094,85793420,4668200,746900,91208520,80000,2026-02-13,0,0,2026,0,0
Springdale Township,948,2026-02-13,2026-02-15 11:34:23.36831,85793420,4668200,746900,91208520,80000,2026-02-13,0,0,2026,0,0
Springdale Township,948,2026-02-20,2026-02-22 21:28:23.589114,85817720,4668200,746900,91232820,80000,2026-02-27,24300,0.0283,2026,24300,0.0283
Springdale Township,948,2026-02-27,2026-03-01 21:38:40.272702,85817720,4668200,746900,91232820,80000,2026-02-27,0,0,2026,24300,0.0283
Springdale Township,948,2026-03-06,2026-03-08 21:38:59.393403,85835220,4668200,746900,91250320,80000,2026-03-06,17500,0.0204,2026,41800,0.0487
